Object	Name
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
4	cat
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
5	duck
